metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_sending,1693996020,0.048000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4521.306000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.035000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4539.313000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,74.031000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,52.259000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,21.704000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.077000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4539.202000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.034000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4541.882000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,50.507000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,26.313000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,24.121000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.080000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4541.758000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.044000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4672.601000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,27.241000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,14.643000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,12.531000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.080000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4672.478000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.043000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4565.260000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,24.828000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,8.677000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,16.093000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.074000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4565.158000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.028000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4686.050000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,29.296000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,11.569000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,17.672000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.060000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4685.964000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.026000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4724.429000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,26.754000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,12.902000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,13.805000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.045000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4724.323000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.061000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4615.267000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,23.636000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,9.129000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,14.451000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.066000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4615.112000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.089000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4630.832000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,57.783000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,35.444000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,22.265000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.057000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4630.720000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.055000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4747.122000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,24.098000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,6.934000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,17.103000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.050000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4747.037000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.035000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4878.421000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,19.884000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,6.549000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,13.262000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.071000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4878.319000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.031000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4721.505000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,36.242000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,21.519000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,14.657000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.064000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4721.394000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.047000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4835.499000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,31.951000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,10.288000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,21.623000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.053000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4835.289000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.157000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4890.701000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,23.132000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,9.801000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,13.270000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.070000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4890.575000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.056000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4840.180000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,23.391000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,9.261000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,14.092000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.050000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4840.104000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.026000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4704.633000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,18.885000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_connecting,1693996020,6.857000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_tls_handshaking,1693996020,11.973000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_sending,1693996020,0.059000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_waiting,1693996020,4704.539000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_receiving,1693996020,0.035000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_failed,1693996020,0.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
checks,1693996020,1.000000,otp sent,,,,,,,,default,,,,,,,
http_reqs,1693996020,1.000000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_duration,1693996020,4660.274000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
http_req_blocked,1693996020,32.709000,,,,true,,POST,https://antara-dev.in/users/v1/public/send-otp,HTTP/2.0,default,,201,,tls1.3,https://antara-dev.in/users/v1/public/send-otp,,
